id,EAP,HPL,MWS
id25784,0.0744859,0.838106,0.0874379
id23030,0.939734,0.0164734,0.0438222
id16450,0.0596316,0.923144,0.017254
id02161,0.672708,0.120473,0.20685
id25535,0.479105,0.063148,0.457777
id16566,0.984413,0.00372782,0.0118895
id05714,0.664572,0.237104,0.0983543
id16524,0.812863,0.0919123,0.0952547
id23941,0.0381465,0.946344,0.015539
id00831,0.0967764,0.15705,0.746204
id18145,0.278024,0.201577,0.52043
id17227,0.805539,0.0115201,0.182971
id09417,0.896396,0.0369575,0.0666763
id21307,0.523792,0.35398,0.122259
id05650,0.0839646,0.828143,0.0879225
id23901,0.659054,0.339626,0.00135007
id05831,0.556314,0.0942303,0.349486
id16708,0.134653,0.799233,0.0661447
id02281,0.0635882,0.00463977,0.931802
id11599,0.574261,0.0297406,0.396028
id18353,0.24694,0.125868,0.627222
id07413,0.685628,0.211238,0.103164
id15653,0.0667599,0.8103,0.12297
id09715,0.0214303,0.0128899,0.96571
id05108,0.560714,0.367629,0.0716869
id09537,0.500512,0.0027065,0.496811
id27596,0.946545,0.0375962,0.0158887
id24255,0.169293,0.0713181,0.759419
id05080,0.026454,0.0156946,0.957881
id09484,0.65522,0.0654547,0.279355
id14864,0.0933233,0.000216495,0.90649
id26836,0.9954,0.000184447,0.0044451
id07003,0.93572,0.0425655,0.0217448
id13750,0.000367157,0.998217,0.00144584
id21799,0.172254,0.25781,0.569966
id11285,0.992063,0.00392051,0.00404644
id04735,0.660644,0.264369,0.0750167
id23049,0.0321929,0.0791248,0.888712
id05826,0.0592378,0.93727,0.00352224
id17916,0.372423,0.451527,0.17608
id14081,0.601756,0.00812267,0.390151
id10527,0.248103,0.000581826,0.751345
id16059,0.114402,0.765199,0.120428
id25542,0.704978,0.265727,0.0293246
id05402,7.01606e-05,0.000129043,0.999831
id01927,0.750627,0.0690159,0.180387
id27656,0.512387,0.263685,0.223959
id06708,0.0744878,0.540264,0.385278
id03524,0.309255,0.449227,0.241549
id12297,0.492672,0.198665,0.308693
id03439,0.183352,0.384998,0.43168
id04587,0.0759658,0.787519,0.136545
id25470,0.341233,0.476905,0.181892
id01212,0.171462,0.75141,0.0771582
id13932,0.985421,0.00429362,0.0103153
id00124,0.3309,0.0138804,0.655249
id01592,0.431155,0.339864,0.229011
id13461,0.233295,0.43049,0.336245
id24681,0.184757,0.761213,0.0540602
id23245,0.225756,0.082985,0.691289
id14073,0.543147,0.0677382,0.389145
id05172,0.439067,0.0361882,0.524775
id21979,0.938577,0.00262721,0.0588255
id00328,0.961918,0.000169869,0.0379425
id26102,0.914291,0.0538353,0.0319035
id14867,0.261413,0.0214127,0.717204
id27544,0.13035,0.796546,0.0731339
id16228,0.717467,0.145959,0.136604
id16342,0.350732,0.525871,0.123427
id24933,0.884967,0.0639511,0.0511119
id04601,0.479254,0.249439,0.271338
id01599,0.141254,0.800457,0.0583181
id06238,0.81619,0.0809085,0.102932
id06826,0.136069,0.40835,0.45561
id23307,0.602701,0.362126,0.0352023
id13575,0.446071,0.134974,0.418985
id24174,0.778634,0.00150735,0.219888
id19534,0.0253039,0.00628873,0.968437
id19602,0.343937,0.0456937,0.6104
id26962,0.0668234,0.6768,0.256407
id04448,0.47098,0.37518,0.153869
id09786,0.173735,0.661329,0.164965
id25240,0.733669,0.117543,0.148818
id14893,0.860774,0.095911,0.0433455
id24221,0.833578,0.136129,0.0303231
id04696,0.466287,0.0242559,0.509487
id15153,0.0365576,0.955719,0.00775339
id13882,0.00325828,0.972169,0.024603
id17836,0.312195,0.610315,0.0775199
id00574,0.163621,0.768407,0.0680015
id02078,0.109774,0.583891,0.306365
id21206,0.280793,0.634073,0.0851643
id20084,0.494791,0.0416186,0.463621
id26598,0.140728,0.240962,0.61834
id06838,0.638404,0.00387129,0.357755
id08786,0.119523,0.0707084,0.809799
id09550,0.578459,0.0313624,0.390208
id10206,0.790487,0.0210423,0.1885
id21113,0.80338,0.048793,0.147857
id21151,0.733422,0.162665,0.103943
id02692,0.563352,0.235069,0.201609
id26446,0.999171,0.000482338,0.000376356
id07377,0.641614,0.238299,0.120116
id15998,0.876988,0.0606853,0.0623565
id19637,0.767049,0.0677976,0.165183
id19735,0.0100977,0.95047,0.0394625
id13739,0.239865,0.298776,0.461389
id25175,0.513447,0.2497,0.236883
id00563,0.360228,0.120409,0.519394
id09982,0.885173,0.0350155,0.0798418
id15459,0.0107206,0.983774,0.0055351
id20785,0.00278748,0.00068168,0.996561
id07145,0.0533005,0.215285,0.731445
id22204,0.23717,0.711704,0.0511563
id09285,0.654154,0.0515583,0.294318
id18157,0.00552568,0.00450782,0.989996
id12134,0.0876367,0.380814,0.531579
id23914,0.952496,0.0304728,0.0170608
id10483,0.863335,0.13654,0.000154168
id07092,0.444034,0.0113564,0.54464
id14786,0.235086,0.0794824,0.685461
id25741,0.890717,0.00772854,0.101584
id09050,0.424666,0.49031,0.0850541
id04938,0.633846,0.0497188,0.316465
id05901,0.238118,0.274162,0.48775
id16975,0.0167821,0.940603,0.0426449
id08547,0.253585,0.125877,0.620568
id16355,0.672801,0.142048,0.185181
id14568,0.942713,0.0216458,0.0356715
id25599,0.0643277,0.129291,0.806411
id01670,0.645997,0.269249,0.0847836
id23945,0.0995691,0.885366,0.0150953
id17394,0.0179547,0.095181,0.886894
id06501,0.633383,0.232424,0.134222
id26234,0.164167,0.597625,0.238238
id21280,0.0957119,0.0262441,0.878074
id20048,0.0314365,0.409631,0.558963
id01216,0.214315,0.385927,0.399788
id25320,0.514197,0.0166082,0.469224
id22833,0.114535,0.363747,0.521748
id22056,0.119501,0.878639,0.00188971
id02275,0.0251255,0.891637,0.0832674
id26127,0.557957,0.0566176,0.385456
id17011,0.26663,0.548467,0.184934
id13847,0.796344,0.112056,0.09163
id00013,0.00482823,0.962551,0.0326503
id16463,0.835099,0.0473717,0.11756
id04845,0.166408,0.655818,0.177804
id01787,0.345863,0.138387,0.51578
id08637,0.813536,0.127258,0.0592364
id11414,0.165895,0.028662,0.805473
id13177,0.193788,0.494379,0.311862
id24517,0.853537,0.0744168,0.0720765
id26838,0.0916816,0.127448,0.7809
id23081,0.0173832,0.977386,0.00526093
id16327,0.420964,0.274472,0.304594
id27282,0.113517,0.807803,0.0787102
id07489,0.396313,0.170881,0.432836
id01718,0.0329145,0.00708986,0.960026
id15441,0.942392,0.0431682,0.0144693
id27736,0.0881376,0.804563,0.107329
id16324,0.137698,0.458274,0.404058
id12027,0.273497,0.221114,0.505419
id24653,0.296205,0.485993,0.217832
id17541,0.142001,0.011406,0.846623
id22406,0.0745816,0.41421,0.511238
id18356,0.95074,0.0258266,0.0234637
id04505,0.997441,0.00175281,0.000836606
id04246,0.747309,0.0734009,0.17932
id07368,0.440253,0.291002,0.268775
id26185,0.174208,0.0436725,0.78215
id08878,0.0973543,0.291834,0.610841
id27691,0.00899754,0.0447536,0.946279
id18004,0.961432,0.00412281,0.0344756
id24426,0.469319,0.227988,0.302723
id14164,0.987241,0.0116282,0.00116048
id12653,0.0310773,0.834798,0.134155
id18060,0.861916,0.112938,0.0251765
id18556,0.817129,0.0762523,0.106648
id27371,0.204764,0.480832,0.314434
id11989,0.0921587,0.232528,0.675343
id26095,0.619818,0.351919,0.0282928
id24978,0.560688,0.0307103,0.408632
id20322,0.317016,0.0560509,0.626963
id01954,0.935987,0.0293968,0.0346461
id07434,0.732949,0.0291873,0.237894
id18144,0.0287098,0.128642,0.842678
id16250,0.301373,0.416283,0.282374
id17793,0.0481814,0.296023,0.655826
id24067,0.067712,0.722251,0.210067
id13891,0.034673,0.00144429,0.963913
id07334,1.38172e-05,1.0,1.02448e-05
id15633,0.0395077,0.607371,0.353152
id23239,0.237035,0.198389,0.564606
id10674,0.405679,0.180334,0.414017
id22093,0.842145,0.0456468,0.112238
id08444,0.281677,0.097865,0.620488
id03257,0.145644,0.215393,0.638993
id10040,0.747281,0.213835,0.0389135
id04902,0.224654,0.0758757,0.6995
id01219,0.983158,0.00374064,0.0131317
id01340,0.99815,0.000210339,0.00166935
id05117,0.409769,0.564375,0.0258854
id04908,0.257977,0.0130735,0.728979
id03626,0.0574958,0.02678,0.915754
id01888,0.875876,0.0343746,0.0897794
id17199,0.126025,0.00641986,0.867585
id11200,0.993681,0.00341368,0.00293484
id27561,0.715069,0.0372466,0.247715
id20966,0.069041,0.869358,0.0616306
id10257,0.0451139,0.929043,0.025873
id21168,0.353131,0.427484,0.219415
id23363,0.0779555,0.0234119,0.898663
id05321,0.859113,0.0162372,0.12468
id09928,0.147613,0.0387959,0.813621
id18015,0.736074,0.140217,0.123739
id02082,0.0262318,0.961075,0.0127235
id19279,0.408584,0.492268,0.0991782
id08541,3.78063e-05,0.99998,1.21911e-05
id15249,0.143072,0.734125,0.122833
id03609,0.508203,0.407778,0.0840485
id22902,0.371275,0.226035,0.40272
id17733,0.903824,0.0293721,0.066834
id07554,0.0154296,0.161339,0.823261
id14120,0.408431,0.231501,0.360099
id21802,0.0696185,0.877515,0.0528967
id15614,0.0356683,0.879906,0.0844556
id19437,0.059378,0.0225493,0.918103
id22698,0.825588,0.145345,0.0290974
id21841,0.390163,0.470309,0.139558
id16177,0.893164,0.0508646,0.0560014
id15887,0.397729,0.281839,0.320461
id22629,0.487353,0.0520258,0.460651
id10346,0.799221,0.0561951,0.144614
id05154,0.880589,0.0993706,0.0200707
id22913,0.923339,0.0596747,0.0170162
id10544,0.0349722,0.770557,0.194501
id08703,0.37305,0.495323,0.131657
id12817,0.576154,0.0357653,0.388111
id25433,0.598984,0.310808,0.0902387
id25112,0.0139313,0.022941,0.963158
id05054,0.116016,0.686108,0.197907
id02311,0.00213858,0.994029,0.00386204
id22160,0.134673,0.801462,0.0638951
id17422,0.733355,0.105815,0.16086
id18985,0.579612,0.13652,0.283899
id21905,0.180459,0.180516,0.639055
id17474,0.821326,0.0733202,0.105384
id15236,0.00567575,0.971342,0.0230124
id13964,0.959724,0.03642,0.00388566
id15962,0.659599,0.240119,0.100312
id20866,0.618839,0.0609939,0.320197
id06625,0.150339,0.415238,0.434453
id09793,0.707569,0.135095,0.157367
id17365,0.00360401,0.963955,0.0324711
id18463,0.00972847,0.940562,0.0497392
id20693,0.0742787,0.318705,0.607046
id08785,0.286876,0.544751,0.168403
id06783,0.0173307,0.974755,0.00794461
id23178,0.051821,0.0367993,0.91141
id13513,0.126493,0.659449,0.214089
id25361,0.0530871,0.147014,0.799928
id22319,0.234171,0.277131,0.488728
id14024,0.517908,0.336705,0.145417
id24186,0.092289,0.834277,0.0734638
id20965,0.880088,0.0534634,0.0664788
id06242,0.390245,0.537665,0.07212
id25665,0.115504,0.50095,0.383576
id09706,0.244669,0.678805,0.0765562
id11026,0.0999112,0.796608,0.103511
id04223,0.795432,0.102546,0.102052
id19674,0.0871235,0.403473,0.509434
id23420,0.0636613,0.35627,0.580099
id18059,0.169405,0.625205,0.20542
id22576,0.977882,0.0153725,0.00677598
id18495,3.48915e-05,0.999871,0.000123721
id14139,0.835944,0.0368419,0.127245
id18313,0.0955653,0.817484,0.0869804
id27356,0.44507,0.173494,0.381466
id16035,0.389747,0.123873,0.48641
id04182,0.32609,0.645344,0.0285957
id15667,0.728596,0.147932,0.123502
id08713,0.572945,0.202484,0.224601
id25563,0.00521539,0.968696,0.0261183
id17023,0.778667,0.130995,0.0903673
id03014,0.0225016,0.901912,0.0756163
id23812,0.093456,0.875735,0.0308391
id20057,0.123531,0.201668,0.674832
id12385,0.625962,0.366038,0.00802946
id24416,0.607473,0.262758,0.129799
id15672,0.0119433,0.417358,0.570729
id13868,0.683746,0.232146,0.0841377
id21095,0.292269,0.323769,0.383993
id05305,0.201279,0.602396,0.196355
id15384,0.144218,0.276319,0.579493
id14049,0.269866,0.0174609,0.712703
id23441,0.639405,0.299491,0.0611345
id12856,0.442701,0.0780611,0.479268
id16055,0.0562228,0.252667,0.69114
id24771,0.600057,0.335354,0.064619
id14053,0.747641,0.0408544,0.211534
id19547,0.0102397,0.421743,0.568047
id03639,0.687056,0.0482096,0.264764
id14546,0.325461,0.618847,0.0557225
id13935,0.666621,0.155474,0.177935
id20335,0.471221,0.527049,0.00175993
id07301,0.137824,0.224107,0.638099
id10186,0.954579,0.0154599,0.0299909
id00192,0.772254,0.138302,0.0894737
id17851,0.573083,0.406704,0.0202432
id08403,0.150763,0.489014,0.360253
id06183,0.644465,0.226449,0.129117
id24738,0.056525,0.834942,0.108563
id15112,0.883195,0.026134,0.0907013
id19819,0.255015,0.101165,0.64385
id17722,0.0294506,0.0365636,0.934016
id24273,0.000493817,0.117962,0.881575
id18939,0.0958195,0.0177746,0.886436
id16076,0.505218,0.423133,0.0716793
id23158,0.0405325,0.136046,0.823452
id12745,0.213793,0.00861647,0.77762
id22538,0.391118,0.140117,0.468794
id14975,0.458316,0.361187,0.180527
id27537,0.529467,0.357179,0.113384
id06632,0.323115,0.0095067,0.667408
id08100,0.338417,0.641563,0.0200499
id00843,0.858949,0.0688049,0.0722758
id22159,0.263621,0.120996,0.615413
id18672,0.911448,0.00248284,0.0860992
id06916,0.699922,0.225144,0.0749639
id22212,0.871783,0.0706593,0.0575873
id00273,0.0621787,0.0275475,0.910304
id26325,0.740802,0.226001,0.0332276
id23683,0.167432,0.787553,0.0450449
id14419,0.00617224,0.968887,0.0249708
id11931,2.00456e-05,0.999972,3.79439e-05
id00568,0.0269019,0.949157,0.0239715
id12271,0.885863,0.100928,0.0132383
id12622,0.85075,0.138194,0.0110855
id03156,0.19487,0.590239,0.214921
id25592,0.854104,0.111258,0.0346685
id24367,0.618783,0.113533,0.267714
id16007,0.277128,0.15417,0.568731
id04785,0.832368,0.0114118,0.15625
id07888,0.26175,0.139965,0.598315
id13557,0.19264,0.764119,0.0432705
id20726,0.770915,0.199638,0.0294767
id09580,0.918858,0.00357097,0.0776011
id05173,0.149267,0.773628,0.0771356
id10394,0.063166,0.903877,0.0329873
id03926,0.0695591,0.837625,0.0928458
id07264,0.946963,0.025769,0.0272981
id01862,0.184056,0.628485,0.187489
id20808,0.116037,0.796229,0.0877641
id26658,0.736862,0.00238458,0.260784
id04479,0.706886,0.198143,0.0950005
id17445,0.101587,0.621547,0.276895
id04430,0.118089,0.815977,0.0659642
id06052,0.557656,0.194381,0.247993
id11485,0.653156,0.0268261,0.320048
id13060,0.373379,0.023276,0.603375
id20873,0.673133,0.256408,0.0704895
id21927,0.201542,0.761289,0.0371991
id02736,0.125131,0.645457,0.229441
id11234,0.155911,0.462685,0.381434
id27894,0.90699,0.0574983,0.035542
id23208,0.038169,0.707633,0.254228
id18470,0.506106,0.276653,0.217271
id23172,0.00347079,0.975726,0.0208327
id08752,0.650797,0.0473005,0.301933
id14242,0.951558,0.00800711,0.0404649
id22908,0.215192,0.0460371,0.738801
id17454,0.153837,0.393475,0.452718
id23797,0.988185,0.0049859,0.00685959
id03788,0.6272,0.226228,0.146602
id23682,0.435918,0.192802,0.37131
id07179,0.958956,0.00637927,0.0346951
id09746,0.3506,0.431903,0.217527
id26613,0.0356381,0.444015,0.520377
id05142,0.872235,0.100053,0.0277415
id04825,0.028705,0.883286,0.0880392
id13691,0.646375,0.00203664,0.351618
id14183,0.0719389,0.00115839,0.926933
id19519,0.0207058,0.00499664,0.974328
id26685,0.906122,6.51787e-05,0.0938426
id07937,0.424241,0.0954586,0.480331
id10574,0.122929,0.68727,0.189832
id15310,0.00346912,0.994523,0.00203798
id27311,0.0294199,0.000708228,0.969902
id11590,0.853832,0.0925749,0.0536227
id19798,0.0143554,0.766558,0.219116
id12201,0.836042,0.122871,0.041117
id12460,0.0261602,0.616885,0.356985
id12019,0.766095,0.188674,0.0452606
id08046,0.333734,0.101172,0.565124
id02989,0.0604884,0.666804,0.272737
id26905,0.0406774,0.158265,0.801087
id09779,0.866701,0.0838158,0.0495134
id04359,0.194901,0.659572,0.145557
id01526,0.678474,0.300235,0.0213216
id22325,0.0113481,0.953514,0.0351681
id27878,0.910452,0.0762657,0.0133127
id06413,0.0260219,0.962649,0.0113593
id12616,0.112,0.54777,0.34026
id05301,0.398963,0.266801,0.334266
id13258,0.781724,0.00249044,0.215816
id08789,0.0418918,0.659571,0.298567
id11776,0.000444345,0.999501,8.45593e-05
id21899,0.800725,0.107352,0.0919536
id18108,0.37326,0.0202117,0.606559
id23585,0.357988,0.0752101,0.566832
id22122,0.449429,0.000268549,0.550332
id22855,0.963824,0.0256162,0.0105897
id19551,0.835052,0.0945144,0.0704633
id18535,0.029237,0.92928,0.0415131
id15115,0.0522797,0.0183081,0.929442
id00678,0.674312,0.0272116,0.298507
id21876,0.035835,0.848901,0.115294
id01553,0.952516,0.00231737,0.0451965
id09456,0.879878,0.0989273,0.0212247
id01455,0.162065,0.458277,0.379688
id02454,0.0111205,0.953881,0.0350288
id07911,0.454122,0.00595036,0.539958
id13383,0.880924,0.0965472,0.0225585
id19953,0.298364,0.0244932,0.677173
id10316,0.729506,0.147715,0.122809
id01991,0.452676,0.0993131,0.448041
id19176,0.844896,0.137903,0.0172307
id06744,0.309911,0.423687,0.266432
id09999,0.329401,0.109698,0.560931
id11253,0.0379209,0.029087,0.933022
id15089,0.288433,0.501615,0.209982
id16821,0.248385,0.129503,0.622142
id08256,0.786832,0.0449,0.168298
id14844,0.316256,0.208809,0.474965
id25950,0.0325059,0.841938,0.125586
id11961,0.0351416,0.821057,0.143832
id00092,0.049899,0.00025797,0.949873
id13083,0.115145,0.284754,0.600131
id25825,0.538966,0.100349,0.360715
id03045,0.105548,0.0679417,0.826541
id19037,0.372488,0.466095,0.161448
id24357,0.0543878,0.772113,0.17353
id24449,0.785998,0.133617,0.0804158
id22847,0.0321212,0.925641,0.0422682
id27720,0.940602,0.0266974,0.032731
id11619,0.136263,0.84946,0.0143075
id03129,0.559529,0.00288555,0.437616
id04264,0.184917,0.633135,0.181978
id19748,0.619851,0.0809551,0.299223
id20851,0.078021,0.730919,0.19109
id13277,0.887503,0.013579,0.0989484
id06419,0.144091,0.82662,0.029319
id00581,0.808255,0.070457,0.121318
id08765,0.297058,0.160835,0.542137
id13492,0.153869,0.643069,0.203092
id12049,0.218497,0.695818,0.0857159
id12700,0.878821,0.0763102,0.0448987
id07697,0.927258,0.0310779,0.0416939
id00262,0.105053,0.886641,0.0083362
id20969,0.163054,0.700921,0.136055
id18465,0.029614,0.108387,0.862029
id10027,0.154773,0.424801,0.420456
id03007,0.0666087,0.370695,0.562726
id23465,0.0867745,0.406599,0.506657
id09086,0.452729,0.47064,0.076661
id08015,0.0386643,0.884807,0.0765587
id04285,0.965063,0.00168759,0.0332793
id04356,0.00286438,0.0245538,0.972612
id03554,0.681338,0.251798,0.0668945
id06922,0.992462,0.000363075,0.00720528
id15733,0.0636018,0.905161,0.0312672
id24934,0.0583623,0.000968476,0.940699
id05529,0.889862,0.0173056,0.0928628
id00298,0.0130891,0.785037,0.201904
id08158,0.957906,0.0252829,0.0168414
id15135,0.275377,0.312023,0.412629
id06574,0.132282,0.0569516,0.810797
id20017,0.341379,0.60671,0.0519417
id14386,0.0153189,0.242467,0.742244
id24226,0.796439,0.147163,0.056428
id24212,0.0652855,0.861239,0.0735058
id14116,0.0649311,0.0028886,0.93221
id14500,0.111664,0.0637043,0.824662
id22744,0.00530415,0.048647,0.946079
id16163,0.50938,0.141282,0.349368
id17883,0.990256,0.00262848,0.00714567
id04631,0.0140205,0.0163609,0.969649
id26517,0.306702,0.365586,0.327741
id12655,0.35519,0.0968976,0.547943
id01505,0.668276,0.325372,0.00638201
id00104,0.361576,0.12195,0.516504
id20387,0.124726,0.478104,0.3972
id02843,0.00991792,1.21603e-05,0.9901
id04361,0.319074,0.0429425,0.638014
id26813,0.935317,0.0396999,0.0250134
id01466,0.0313229,0.828813,0.139894
id17090,0.155803,0.727977,0.11625
id06691,0.162671,0.167096,0.670264
id09408,0.777266,0.104498,0.118266
id15285,0.506054,0.259526,0.23445
id16283,0.973735,0.00179707,0.0244978
id12607,0.936682,0.0135373,0.0498111
id25965,0.426513,0.0666999,0.506817
id07268,0.0482192,0.92582,0.0259903
id13529,0.22696,0.0683865,0.704683
id11969,0.0323407,0.904107,0.063582
id20299,0.0504075,0.899205,0.0504178
id08770,0.0436587,0.030317,0.926054
id20730,0.0841308,0.151766,0.764133
id06333,0.0965989,0.78164,0.121791
id27451,0.810567,0.0467421,0.142721
id12111,0.150989,0.00030289,0.848738
id06609,0.520149,0.109455,0.370427
id12299,0.552943,0.0103172,0.43677
id23264,0.946332,0.00434273,0.0493553
id04222,0.319517,0.54206,0.138452
id17229,0.0334527,0.904514,0.0620633
id24365,0.0305676,0.144141,0.825321
id18294,0.0241608,0.947333,0.0285359
id04493,0.908815,0.0453564,0.0458586
id27575,0.883109,0.102282,0.0146384
id03801,0.668393,0.00567187,0.325965
id11611,0.0936424,0.000477477,0.90591
id01632,0.496959,0.00223709,0.500834
id06510,0.848452,0.0684917,0.083086
id20431,0.296813,0.024461,0.678756
id23529,0.682017,0.123532,0.194482
id13951,0.0113744,0.356594,0.632062
id00803,0.020051,0.977918,0.0020607
id06737,0.860681,0.0271896,0.112159
id24288,0.936801,0.0344546,0.0287749
id08385,0.264111,0.334059,0.40186
id22859,0.0133805,0.95369,0.0329597
id22234,0.448738,0.292041,0.259251
id10365,0.0951129,0.858082,0.0468349
id00865,0.147952,0.0763067,0.775771
id19405,0.319045,0.0351159,0.645869
id11246,0.143752,0.0488008,0.807478
id19587,0.0305308,0.0809258,0.888574
id24614,0.442425,0.525097,0.0325082
id23623,0.715625,0.0936802,0.190725
id15271,0.193879,0.0523754,0.753776
id20478,0.0469739,0.0716316,0.881425
id25277,0.740582,0.159023,0.100425
id22004,0.411979,0.0814116,0.506639
id16728,0.268668,0.698015,0.0333472
id06907,0.750793,0.159087,0.09015
id11895,0.0049644,0.992999,0.00206693
id13802,0.296984,0.523489,0.179557
id18459,0.245697,0.708783,0.0455501
id21371,0.797885,0.0819142,0.120231
